name.unique	san	url	last_move_number
Bishop's Opening: Berlin Defense, Greco Gambit	1. e4 e5 2. Bc4 Nf6 3. f4	https://lichess.org/OxVjhGEC	5
Bishop's Opening: Kitchener Folly	1. e4 e5 2. Bc4 Nf6 3. d3 Be7 4. Nf3 O-O	https://lichess.org/4MnsXwdF	8
Bishop's Opening: Krejcik Gambit	1. e4 e5 2. Bc4 Nf6 3. f3 Bc5 4. Ne2 Nc6 5. b4	https://lichess.org/ToWrsltg	9
Bishop's Opening: Pachman Gambit	1. e4 e5 2. Bc4 Nf6 3. Ne2 Nxe4 4. Nec3	https://lichess.org/QhvMnWTS	7
Bishop's Opening: Ponziani Gambit	1. e4 e5 2. Bc4 Nf6 3. d4	https://lichess.org/ANVcrs59	5
Bishop's Opening: Urusov Gambit, Panov Variation	1. e4 e5 2. Bc4 Nf6 3. d4 exd4 4. Nf3 d5 5. exd5 Bb4+ 6. c3 Qe7+	https://lichess.org/cNgrP5VE	12
Bishop's Opening: Vienna Hybrid	1. e4 e5 2. Bc4 Nf6 3. d3 Nc6 4. Nc3	https://lichess.org/qJUFRTTm	7
Bishop's Opening: Warsaw Gambit	1. e4 e5 2. Bc4 Nf6 3. d4 exd4 4. c3	https://lichess.org/gSVxS5ia	7
Vienna Game	1. e4 e5 2. Nc3	https://lichess.org/Co6jdTdK	3
Vienna Game: Anderssen Defense	1. e4 e5 2. Nc3 Bc5	https://lichess.org/GSQTtW6S	4
Vienna Game: Fyfe Gambit	1. e4 e5 2. Nc3 Nc6 3. d4	https://lichess.org/TZfWQMfw	5
Vienna Game: Giraffe Attack	1. e4 e5 2. Nc3 Bc5 3. Qg4	https://lichess.org/UKksUsUT	5
Vienna Game: Hamppe-Meitner Variation	1. e4 e5 2. Nc3 Bc5 3. Na4	https://lichess.org/1R881ltt	5
Vienna Game: Hamppe-Muzio Gambit	1. e4 e5 2. Nc3 Nc6 3. f4 exf4 4. Nf3 g5 5. Bc4 g4 6. O-O	https://lichess.org/lpNuog6y	11
Vienna Game: Hamppe-Muzio, Dubois Variation	1. e4 e5 2. Nc3 Nc6 3. f4 exf4 4. Nf3 g5 5. Bc4 g4 6. O-O gxf3 7. Qxf3 Ne5 8. Qxf4 Qf6	https://lichess.org/ijFcB09J	16
Vienna Game: Max Lange Defense	1. e4 e5 2. Nc3 Nc6	https://lichess.org/PkupuKts	4
Vienna Game: Omaha Gambit	1. e4 e5 2. Nc3 d6 3. f4	https://lichess.org/UaW2ZPrk	5
Vienna Game: Paulsen Variation 1	1. e4 e5 2. Nc3 Nc6 3. g3	https://lichess.org/u9r6XG2T	5
Vienna Game: Paulsen Variation 2	1. e4 e5 2. Nc3 Nc6 3. g3 Nf6 4. Bg2 Bc5 5. Nge2 d5	https://lichess.org/FhHEpZcH	10
Vienna Game: Paulsen Variation, Mariotti Gambit	1. e4 e5 2. Nc3 Nc6 3. g3 Bc5 4. Bg2 h5 5. Nf3 h4	https://lichess.org/tZzexEOQ	10
Vienna Game: Philidor Countergambit	1. e4 e5 2. Nc3 Nc6 3. d4 f5	https://lichess.org/JEFHhwU6	6
Vienna Game: Pierce Gambit, Rushmere Attack	1. e4 e5 2. Nc3 Nc6 3. f4 exf4 4. Nf3 g5 5. d4 g4 6. Bc4 gxf3 7. O-O d5 8. exd5 Bg4 9. dxc6	https://lichess.org/8RQxjbkq	17
Vienna Game: Stanley Variation, Meitner-Mieses Gambit	1. e4 e5 2. Nc3 Nc6 3. Bc4 Bc5 4. Qg4 Qf6 5. Nd5	https://lichess.org/08VPSKCr	9
Vienna Game: Vienna Gambit 1	1. e4 e5 2. Nc3 Nc6 3. f4	https://lichess.org/VVmo4xaF	5
Vienna Game: Vienna Gambit, Cunningham Defense	1. e4 e5 2. Nc3 Nc6 3. f4 exf4 4. Nf3 Be7	https://lichess.org/n3JpO1BC	8
Vienna Game: Vienna Gambit, Hamppe-Allgaier Gambit	1. e4 e5 2. Nc3 Nc6 3. f4 exf4 4. Nf3 g5 5. h4 g4 6. Ng5	https://lichess.org/JuTdZNAO	11
Vienna Game: Vienna Gambit, Hamppe-Allgaier Gambit, Alapin Variation	1. e4 e5 2. Nc3 Nc6 3. f4 exf4 4. Nf3 g5 5. h4 g4 6. Ng5 d6	https://lichess.org/4hpq4v42	12
Vienna Game: Vienna Gambit, Hamppe-Allgaier Gambit, Thorold Variation	1. e4 e5 2. f4 exf4 3. Nf3 Nc6 4. Nc3 g5 5. h4 g4 6. Ng5 h6 7. Nxf7 Kxf7 8. d4	https://lichess.org/x5wkNdVF	15
Vienna Game: Vienna Gambit, Hamppe-Muzio Gambit	1. e4 e5 2. Nc3 Nc6 3. f4 exf4 4. Nf3 g5 5. Bc4 g4 6. O-O gxf3	https://lichess.org/ghVMMfNO	12
Vienna Game: Vienna Gambit, Pierce Gambit	1. e4 e5 2. Nc3 Nc6 3. f4 exf4 4. Nf3 g5 5. d4	https://lichess.org/A3WbxCGv	9
Vienna Game: Vienna Gambit, Quelle Gambit	1. e4 e5 2. Nc3 Nc6 3. f4 Bc5 4. fxe5 d6	https://lichess.org/Y7IUzCfu	8
Vienna Game: Vienna Gambit, Steinitz Gambit	1. e4 e5 2. Nc3 Nc6 3. f4 exf4 4. d4	https://lichess.org/Vnk0K2VG	7
Vienna Game: Vienna Gambit, Steinitz Gambit, Fraser-Minckwitz Defense	1. e4 e5 2. Nc3 Nc6 3. f4 exf4 4. d4 Qh4+ 5. Ke2 b6	https://lichess.org/sBGJy7zs	10
Vienna Game: Vienna Gambit, Steinitz Gambit, Knight Variation	1. e4 e5 2. Nc3 Nc6 3. f4 exf4 4. Nf3	https://lichess.org/WId4Eh9H	7
Vienna Game: Vienna Gambit, Steinitz Gambit, Main Line	1. e4 e5 2. Nc3 Nc6 3. f4 exf4 4. d4 Qh4+ 5. Ke2	https://lichess.org/IHzFKam2	9
Vienna Game: Vienna Gambit, Steinitz Gambit, Paulsen Defense	1. e4 e5 2. Nc3 Nc6 3. f4 exf4 4. d4 Qh4+ 5. Ke2 d6	https://lichess.org/d7ceFu7Y	10
Vienna Game: Vienna Gambit, Steinitz Gambit, Sörensen Defense	1. e4 e5 2. Nc3 Nc6 3. f4 exf4 4. d4 Qh4+ 5. Ke2 g5	https://lichess.org/oGhwlEPI	10
Vienna Game: Vienna Gambit, Steinitz Gambit, Zukertort Defense	1. e4 e5 2. Nc3 Nc6 3. f4 exf4 4. d4 Qh4+ 5. Ke2 d5	https://lichess.org/htJthaOD	10
Vienna Game: Zhuravlev Countergambit	1. e4 e5 2. Nc3 Bb4 3. Qg4 Nf6	https://lichess.org/MvfH4xgZ	6
Bishop's Opening: Horwitz Gambit	1. e4 e5 2. Bc4 Nf6 3. Nc3 b5	https://lichess.org/6CfnTdBL	6
Bishop's Opening: Vienna Hybrid, Spielmann Attack	1. e4 e5 2. Nc3 Nf6 3. Bc4 Bc5 4. d3	https://lichess.org/eIr6rU5I	7
Vienna Game: Falkbeer Variation	1. e4 e5 2. Nc3 Nf6	https://lichess.org/ysq3kDLR	4
Vienna Game: Mengarini Variation	1. e4 e5 2. Nc3 Nf6 3. a3	https://lichess.org/2qFsPXkv	5
Vienna Game: Mieses Variation	1. e4 e5 2. Nc3 Nf6 3. g3	https://lichess.org/eyn24wD0	5
Vienna Game: Mieses Variation, Erben Gambit	1. e4 e5 2. Nc3 Nf6 3. g3 d5 4. exd5 c6	https://lichess.org/DOuzwBh9	8
Vienna Game: Paulsen Variation, Pollock Gambit	1. e4 e5 2. Nc3 Nf6 3. g3 Bc5 4. Bg2 Nc6 5. Nge2 d5 6. exd5	https://lichess.org/9GmpxpI9	11
Vienna Game: Stanley Variation	1. e4 e5 2. Nc3 Nf6 3. Bc4	https://lichess.org/VQFYkzUc	5
Vienna Game: Stanley Variation, Eifel Gambit	1. e4 e5 2. Nc3 Nf6 3. Bc4 Bc5 4. Nge2 b5	https://lichess.org/dwBk8EvN	8
Vienna Game: Stanley Variation, Reversed Spanish	1. e4 e5 2. Nc3 Nf6 3. Bc4 Bb4	https://lichess.org/dOucHXjh	6
Vienna Game: Vienna Gambit 2	1. e4 e5 2. Nc3 Nf6 3. f4	https://lichess.org/KRCJGLfQ	5
Bishop's Opening: Boden-Kieseritzky Gambit	1. e4 e5 2. Nf3 Nf6 3. Bc4 Nxe4 4. Nc3	https://lichess.org/bPeGVOQo	7
Bishop's Opening: Boden-Kieseritzky Gambit, Lichtenhein Defense	1. e4 e5 2. Nf3 Nf6 3. Bc4 Nxe4 4. Nc3 d5	https://lichess.org/BdqHJCs5	8
Vienna Game: Adams' Gambit	1. e4 e5 2. Nc3 Nf6 3. Bc4 Nxe4 4. Qh5 Nd6 5. Bb3 Nc6 6. d4	https://lichess.org/1r1Wpb19	11
Vienna Game: Frankenstein-Dracula Variation	1. e4 e5 2. Nc3 Nf6 3. Bc4 Nxe4	https://lichess.org/3ZLRAYCR	6
Vienna Game: Stanley Variation, Alekhine Variation	1. e4 e5 2. Nc3 Nf6 3. Bc4 Nxe4 4. Qh5 Nd6 5. Bb3 Be7 6. Nf3 Nc6 7. Nxe5	https://lichess.org/gXxQJE9e	13
Vienna Game: Stanley Variation, Frankenstein-Dracula Variation	1. e4 e5 2. Nc3 Nf6 3. Bc4 Nxe4 4. Qh5 Nd6 5. Bb3 Nc6 6. Nb5 g6 7. Qf3 f5 8. Qd5 Qe7 9. Nxc7+ Kd8 10. Nxa8 b6	https://lichess.org/ZXq0bnoi	20
Vienna Game: Stanley Variation, Monster Declined	1. e4 e5 2. Nc3 Nf6 3. Bc4 Nxe4 4. Qh5 Nd6 5. Bb3 Be7	https://lichess.org/9Iqw7dMe	10
Bishop's Opening: Vienna Hybrid, Hromádka Variation	1. e4 e5 2. Nc3 Nc6 3. Bc4 Nf6 4. d3 Bb4 5. Ne2	https://lichess.org/uZfbVZn9	9
Vienna Game: Stanley Variation, Bronstein Gambit	1. e4 e5 2. Nc3 Nc6 3. Bc4 Nf6 4. f4 Nxe4 5. Nf3	https://lichess.org/Ou2O2YVu	9
Vienna Game: Stanley Variation, Three Knights Variation	1. e4 e5 2. Nc3 Nc6 3. Bc4 Nf6	https://lichess.org/32CL2DuO	6
Vienna Game: Heyde Variation	1. e4 e5 2. Nc3 Nf6 3. f4 d5 4. fxe5 Nxe4 5. Qf3 f5 6. d4	https://lichess.org/DuIifgV5	11
Vienna Game: Vienna Gambit, Bardeleben Variation	1. e4 e5 2. Nc3 Nf6 3. f4 d5 4. fxe5 Nxe4 5. Qf3 f5	https://lichess.org/5oKda1VG	10
Vienna Game: Vienna Gambit, Breyer Variation	1. e4 e5 2. Nc3 Nf6 3. f4 d5 4. fxe5 Nxe4 5. Nf3 Be7	https://lichess.org/mjFI2DlQ	10
Vienna Game: Vienna Gambit, Kaufmann Variation	1. e4 e5 2. Nc3 Nf6 3. f4 d5 4. fxe5 Nxe4 5. Nf3 Bg4 6. Qe2	https://lichess.org/ouCoBjq9	11
Vienna Game: Vienna Gambit, Main Line	1. e4 e5 2. Nc3 Nf6 3. f4 d5	https://lichess.org/TbQfHnEZ	6
Vienna Game: Vienna Gambit, Modern Variation	1. e4 e5 2. Nc3 Nf6 3. f4 d5 4. fxe5 Nxe4 5. d3	https://lichess.org/cs0ZfMwE	9
Vienna Game: Vienna Gambit, Paulsen Attack	1. e4 e5 2. Nc3 Nf6 3. f4 d5 4. fxe5 Nxe4 5. Qf3	https://lichess.org/SRtQzHa6	9
Vienna Game: Vienna Gambit, Steinitz Variation	1. e4 e5 2. Nc3 Nf6 3. f4 d5 4. d3	https://lichess.org/K2gi8Bin	7
Vienna Game: Vienna Gambit, Wurzburger Trap	1. e4 e5 2. Nc3 Nf6 3. f4 d5 4. fxe5 Nxe4 5. d3 Qh4+ 6. g3 Nxg3 7. Nf3 Qh5 8. Nxd5	https://lichess.org/DYREegHu	15
King's Gambit	1. e4 e5 2. f4	https://lichess.org/o2uGtVyy	3
King's Gambit Declined: Classical Variation 1	1. e4 e5 2. f4 Bc5	https://lichess.org/K9gxhOFT	4
King's Gambit Declined: Classical Variation 2	1. e4 e5 2. f4 Bc5 3. Nf3 d6 4. c3	https://lichess.org/xPDmL5pA	7
King's Gambit Declined: Classical Variation, Euwe Attack	1. e4 e5 2. f4 Bc5 3. Nf3 d6 4. c3 Bg4 5. fxe5 dxe5 6. Qa4+	https://lichess.org/zfmhzB68	11
King's Gambit Declined: Classical Variation, Rotlewi Countergambit	1. e4 e5 2. f4 Bc5 3. Nf3 d6 4. b4	https://lichess.org/oFTFEK3O	7
King's Gambit Declined: Classical Variation, Rubinstein Countergambit	1. e4 e5 2. f4 Bc5 3. Nf3 d6 4. c3 f5	https://lichess.org/PfF6ngTn	8
King's Gambit Declined: Classical, Hanham Variation	1. e4 e5 2. f4 Bc5 3. Nf3 d6 4. Nc3 Nd7	https://lichess.org/oWy8kHOQ	8
King's Gambit Declined: Classical, Réti Variation	1. e4 e5 2. f4 Bc5 3. Nf3 d6 4. c3 f5 5. fxe5 dxe5 6. d4 exd4 7. Bc4	https://lichess.org/xvTYyvfJ	13
King's Gambit Declined: Classical, Soldatenkov Variation	1. e4 e5 2. f4 Bc5 3. Nf3 d6 4. fxe5	https://lichess.org/kgjdsCz3	7
King's Gambit Declined: Classical, Svenonius Variation	1. e4 e5 2. Bc4 Nc6 3. Nc3 Nf6 4. d3 Bc5 5. f4 d6 6. Nf3 Bg4 7. h3 Bxf3 8. Qxf3 exf4	https://lichess.org/tqiaZCnd	16
King's Gambit Declined: Hobbs-Zilbermints Gambit	1. e4 e5 2. f4 Nc6 3. Nf3 g5 4. fxg5 h6	https://lichess.org/ekoHne8a	8
King's Gambit Declined: Keene Defense	1. e4 e5 2. f4 Qh4+ 3. g3 Qe7	https://lichess.org/a8U06jpZ	6
King's Gambit Declined: Keene's Defense 1	1. e4 e5 2. f4 Qh4+	https://lichess.org/QIXfoCnD	4
King's Gambit Declined: Keene's Defense 2	1. e4 e5 2. f4 Qh4+ 3. g3	https://lichess.org/LGdPVHLB	5
King's Gambit Declined: Mafia Defense	1. e4 c5 2. f4 e5	https://lichess.org/CWTYXnL3	4
King's Gambit Declined: Miles Defense	1. e4 e5 2. f4 Nc6 3. Nf3 f5	https://lichess.org/zBdnQat9	6
King's Gambit Declined: Norwalde Variation	1. e4 e5 2. f4 Qf6	https://lichess.org/QPEE5Phf	4
King's Gambit Declined: Norwalde Variation, Bücker Gambit	1. e4 e5 2. f4 Qf6 3. Nc3 Qxf4 4. Nf3 Bb4 5. Bc4	https://lichess.org/wXHdjdcj	9
King's Gambit Declined: Norwalde Variation, Schubert Variation	1. e4 e5 2. f4 Qf6 3. Nc3 Qxf4 4. d4	https://lichess.org/Qr5nq1Dp	7
King's Gambit Declined: Panteldakis Countergambit	1. e4 e5 2. f4 f5	https://lichess.org/w64GtQQg	4
King's Gambit Declined: Panteldakis Countergambit, Greco Variation	1. e4 e5 2. f4 f5 3. exf5 Qh4+	https://lichess.org/RVA8kzec	6
King's Gambit Declined: Panteldakis Countergambit, Pawn Sacrifice Line	1. e4 e5 2. f4 f5 3. exf5 exf4 4. Qh5+ g6 5. fxg6 Qe7+ 6. Kd1	https://lichess.org/Uxf7aRAd	11
King's Gambit Declined: Panteldakis Countergambit, Schiller's Defense	1. e4 e5 2. f4 f5 3. exf5 Bc5	https://lichess.org/HiJGECtk	6
King's Gambit Declined: Panteldakis Countergambit, Shirazi Line	1. e4 e5 2. f4 f5 3. exf5 exf4 4. Qh5+ Ke7	https://lichess.org/xft2AIwS	8
King's Gambit Declined: Panteldakis Countergambit, Symmetrical Variation	1. e4 e5 2. f4 f5 3. exf5 exf4 4. Nf3 d5 5. d4 Bd6 6. Bd3	https://lichess.org/QQu70J8c	11
King's Gambit Declined: Petrov's Defense	1. e4 e5 2. f4 Nf6	https://lichess.org/4829zdCw	4
King's Gambit Declined: Queen's Knight Defense	1. e4 e5 2. f4 Nc6	https://lichess.org/S5OJzUOT	4
King's Gambit Declined: Senechaud Countergambit	1. e4 e5 2. f4 Bc5 3. Nf3 g5	https://lichess.org/T8PHzfVm	6
King's Gambit Declined: Soller-Zilbermints Gambit	1. e4 e5 2. f4 f6 3. fxe5 Nc6	https://lichess.org/5feN1Od7	6
King's Gambit Declined: Zilbermints Double Gambit	1. e4 e5 2. f4 Nc6 3. Nf3 g5	https://lichess.org/pRVCA7Q2	6
King's Gambit: Zilbermints Double Countergambit	1. e4 e5 2. f4 g5	https://lichess.org/kJtbrRYx	4
King's Gambit Declined: Falkbeer Countergambit	1. e4 e5 2. f4 d5	https://lichess.org/yBkS6KJx	4
King's Gambit Declined: Falkbeer Countergambit Accepted	1. e4 e5 2. f4 d5 3. exd5	https://lichess.org/6NzGc7ra	5
King's Gambit Declined: Falkbeer Countergambit, Anderssen Attack	1. e4 e5 2. f4 d5 3. exd5 e4 4. Bb5+	https://lichess.org/t2pO3edJ	7
King's Gambit Declined: Falkbeer Countergambit, Blackburne Attack	1. e4 e5 2. f4 d5 3. Nf3	https://lichess.org/pLRxqqoN	5
King's Gambit Declined: Falkbeer Countergambit, Charousek Gambit 1	1. e4 e5 2. f4 d5 3. exd5 e4 4. d3	https://lichess.org/gd4IC8OR	7
King's Gambit Declined: Falkbeer Countergambit, Charousek Gambit, Morphy Defense	1. e4 e5 2. Nc3 Nf6 3. f4 d5 4. exd5 e4 5. d3 Bb4 6. Bd2 e3	https://lichess.org/OQCGDg6C	12
King's Gambit Declined: Falkbeer Countergambit, Hinrichsen Gambit	1. e4 e5 2. f4 d5 3. d4	https://lichess.org/1ZP37W22	5
King's Gambit Declined: Falkbeer Countergambit, Miles Gambit	1. e4 e5 2. f4 d5 3. exd5 Bc5	https://lichess.org/DA5rRxWF	6
King's Gambit Declined: Falkbeer Countergambit, Milner-Barry Variation	1. e4 e5 2. f4 d5 3. Nc3	https://lichess.org/XFYJEEYD	5
King's Gambit Declined: Falkbeer Countergambit, Modern Transfer	1. e4 e5 2. f4 d5 3. exd5 exf4	https://lichess.org/kFyc7Rkt	6
King's Gambit Declined: Falkbeer Countergambit, Nimzowitsch-Marshall Countergambit	1. e4 e5 2. f4 d5 3. exd5 c6	https://lichess.org/czjO0c8K	6
King's Gambit Declined: Falkbeer Countergambit, Pickler Gambit	1. e4 e5 2. f4 d5 3. exd5 c6 4. dxc6 Bc5	https://lichess.org/hXviRxVX	8
King's Gambit Declined: Falkbeer Countergambit, Rubinstein Variation	1. e4 e5 2. f4 d5 3. exd5 e4 4. Nc3 Nf6 5. Qe2	https://lichess.org/K07hLYms	9
King's Gambit Declined: Falkbeer Countergambit, Staunton Line	1. e4 e5 2. f4 d5 3. exd5 e4	https://lichess.org/eBHPoysY	6
Van Geet Opening: Grünfeld Defense, Steiner Gambit	1. e4 e5 2. f4 d5 3. Nc3 dxe4 4. Nxe4	https://lichess.org/Mj1l3Mlj	7
King's Gambit Declined: Falkbeer Countergambit, Alapin Variation	1. e4 e5 2. f4 d5 3. exd5 e4 4. d3 Nf6 5. dxe4 Nxe4 6. Nf3 Bc5 7. Qe2 Bf2+ 8. Kd1 Qxd5+ 9. Nfd2	https://lichess.org/bD0ZARv9	17
King's Gambit Declined: Falkbeer Countergambit, Charousek Gambit 2	1. e4 e5 2. f4 d5 3. exd5 e4 4. d3 Nf6 5. dxe4 Nxe4 6. Qe2	https://lichess.org/P55kozCl	11
King's Gambit Declined: Falkbeer Countergambit, Charousek Gambit Accepted	1. e4 e5 2. f4 d5 3. exd5 e4 4. d3 Nf6 5. dxe4	https://lichess.org/21eJOaos	9
King's Gambit Declined: Falkbeer Countergambit, Charousek Gambit, Keres Variation	1. e4 e5 2. f4 d5 3. exd5 e4 4. d3 Nf6 5. Nd2	https://lichess.org/1DJrIZ6V	9
King's Gambit Declined: Falkbeer Countergambit, Charousek Gambit, Main Line	1. e4 e5 2. f4 d5 3. exd5 e4 4. d3 Nf6 5. dxe4 Nxe4 6. Nf3 Bc5 7. Qe2 Bf5	https://lichess.org/Xd7uBY3q	14
King's Gambit Declined: Falkbeer Countergambit, Charousek Gambit, Old Line	1. e4 e5 2. f4 d5 3. exd5 e4 4. d3 Nf6 5. Qe2	https://lichess.org/TPIknLfk	9
King's Gambit Declined: Falkbeer Countergambit, Charousek Variation	1. e4 e5 2. f4 d5 3. exd5 e4 4. d3 Nf6 5. dxe4 Nxe4 6. Qe2 Qxd5 7. Nd2 f5 8. g4	https://lichess.org/5cBsIZHq	15
King's Gambit Declined: Falkbeer Countergambit, Tarrasch Variation	1. e4 e5 2. f4 d5 3. exd5 e4 4. d3 Nf6 5. dxe4 Nxe4 6. Nf3 Bc5 7. Qe2 Bf5 8. g4 O-O	https://lichess.org/vQZHJOv4	16
King's Gambit Accepted	1. e4 e5 2. f4 exf4	https://lichess.org/usaNrQpp	4
King's Gambit Accepted: Basman Gambit	1. e4 e5 2. f4 exf4 3. Qe2	https://lichess.org/AswLe4EF	5
King's Gambit Accepted: Bishop's Gambit	1. e4 e5 2. f4 exf4 3. Bc4	https://lichess.org/36TLsXMe	5
King's Gambit Accepted: Bishop's Gambit, Anderssen Defense	1. e4 e5 2. f4 exf4 3. Bc4 g5	https://lichess.org/IeTQxjI2	6
King's Gambit Accepted: Bishop's Gambit, Anderssen Variation	1. e4 e5 2. f4 exf4 3. Bc4 d5 4. Bxd5 c6	https://lichess.org/kT1mzaXG	8
King's Gambit Accepted: Bishop's Gambit, Bledow Countergambit	1. e4 e5 2. f4 exf4 3. Bc4 d5 4. Bxd5 Nf6	https://lichess.org/mteVPDYZ	8
King's Gambit Accepted: Bishop's Gambit, Bledow Variation	1. e4 e5 2. f4 exf4 3. Bc4 d5	https://lichess.org/G3V6ZC2Y	6
King's Gambit Accepted: Bishop's Gambit, Boden Variation	1. e4 e5 2. f4 exf4 3. Bc4 Qh4+ 4. Kf1 Nc6	https://lichess.org/5b0DX3GL	8
King's Gambit Accepted: Bishop's Gambit, Bogoljubov Defense	1. e4 e5 2. f4 exf4 3. Bc4 Nf6 4. Nc3 c6	https://lichess.org/oig4IOoV	8
King's Gambit Accepted: Bishop's Gambit, Bogoljubov Variation	1. e4 e5 2. f4 exf4 3. Bc4 Nf6 4. Nc3	https://lichess.org/qzvVllwW	7
King's Gambit Accepted: Bishop's Gambit, Boren-Svenonius Variation	1. e4 e5 2. f4 exf4 3. Bc4 d5 4. Bxd5 Qh4+ 5. Kf1 Bd6	https://lichess.org/nKbTcoMR	10
King's Gambit Accepted: Bishop's Gambit, Bryan Countergambit	1. e4 e5 2. f4 exf4 3. Bc4 Qh4+ 4. Kf1 b5	https://lichess.org/BKBOSZV2	8
King's Gambit Accepted: Bishop's Gambit, Chigorin's Attack	1. e4 e5 2. f4 exf4 3. Bc4 Qh4+ 4. Kf1 d5 5. Bxd5 g5 6. g3	https://lichess.org/7fYP30cP	11
King's Gambit Accepted: Bishop's Gambit, Classical Defense	1. e4 e5 2. f4 exf4 3. Bc4 Qh4+ 4. Kf1 Ne7 5. Nc3 g5 6. d4 Bg7	https://lichess.org/T9MfKU5f	12
King's Gambit Accepted: Bishop's Gambit, Classical Defense, Cozio Attack	1. e4 e5 2. f4 exf4 3. Bc4 Qh4+ 4. Kf1 g5 5. Qf3	https://lichess.org/cyugr9y3	9
King's Gambit Accepted: Bishop's Gambit, Cozio Defense	1. e4 e5 2. f4 exf4 3. Bc4 Nf6	https://lichess.org/uXpkKMOK	6
King's Gambit Accepted: Bishop's Gambit, Cozio Variation	1. e4 e5 2. f4 exf4 3. Bc4 Qh4+ 4. Kf1 d6	https://lichess.org/wzB31MgY	8
King's Gambit Accepted: Bishop's Gambit, First Jaenisch Variation	1. e4 e5 2. f4 exf4 3. Bc4 Qh4+ 4. Kf1 Nf6	https://lichess.org/52eprMYQ	8
King's Gambit Accepted: Bishop's Gambit, Fraser Variation	1. e4 e5 2. f4 exf4 3. Bc4 Qh4+ 4. Kf1 g5 5. Nc3 Bg7 6. g3 fxg3 7. Qf3	https://lichess.org/c489GU4c	13
King's Gambit Accepted: Bishop's Gambit, Gianutio Gambit	1. e4 e5 2. f4 exf4 3. Bc4 f5	https://lichess.org/OtXLhqy9	6
King's Gambit Accepted: Bishop's Gambit, Greco Variation	1. e4 e5 2. f4 exf4 3. Bc4 Qh4+ 4. Kf1 Bc5	https://lichess.org/XGlF4NlG	8
King's Gambit Accepted: Bishop's Gambit, Grimm Attack	1. e4 e5 2. f4 exf4 3. Bc4 Qh4+ 4. Kf1 g5 5. Nc3 Bg7 6. d4 d6 7. e5	https://lichess.org/OnEcal5A	13
King's Gambit Accepted: Bishop's Gambit, Kieseritzky Gambit	1. e4 e5 2. f4 exf4 3. Bc4 b5	https://lichess.org/vs4oNDP1	6
King's Gambit Accepted: Bishop's Gambit, Lopez Defense	1. e4 e5 2. f4 exf4 3. Bc4 c6	https://lichess.org/sDmqGeAi	6
King's Gambit Accepted: Bishop's Gambit, Lopez Variation	1. e4 e5 2. f4 exf4 3. Bc4 Qh4+ 4. Kf1 g5	https://lichess.org/6b9ByVmH	8
King's Gambit Accepted: Bishop's Gambit, Maurian Defense	1. e4 e5 2. f4 exf4 3. Bc4 Nc6	https://lichess.org/og95H5In	6
King's Gambit Accepted: Bishop's Gambit, McDonnell Attack 1	1. e4 e5 2. f4 exf4 3. Bc4 Qh4+ 4. Kf1 g5 5. Nc3 Bg7 6. d4 Ne7 7. g3	https://lichess.org/7OaB6gLP	13
King's Gambit Accepted: Bishop's Gambit, McDonnell Attack 2	1. e4 e5 2. f4 exf4 3. Bc4 Qh4+ 4. Kf1 g5 5. Nc3 Bg7 6. g3	https://lichess.org/jpOIsVcL	11
King's Gambit Accepted: Bishop's Gambit, Paulsen Attack	1. e4 e5 2. f4 exf4 3. Bc4 Nf6 4. Nc3 Bb4 5. e5	https://lichess.org/ssWyRoS2	9
King's Gambit Accepted: Bishop's Gambit, Steinitz Defense	1. e4 e5 2. f4 exf4 3. Bc4 Ne7	https://lichess.org/s0naKws7	6
King's Gambit Accepted: Breyer Gambit	1. e4 e5 2. f4 exf4 3. Qf3	https://lichess.org/RDznGaND	5
King's Gambit Accepted: Carrera Gambit	1. e4 e5 2. f4 exf4 3. Qh5	https://lichess.org/6MREgIc0	5
King's Gambit Accepted: Dodo Variation	1. e4 e5 2. f4 exf4 3. Qg4	https://lichess.org/9iTw3Zj2	5
King's Gambit Accepted: Eisenberg Variation	1. e4 e5 2. f4 exf4 3. Nh3	https://lichess.org/SK606kWh	5
King's Gambit Accepted: Gaga Gambit	1. e4 e5 2. f4 exf4 3. g3	https://lichess.org/N9zwrDLt	5
King's Gambit Accepted: Lopez-Gianutio Countergambit, Hein Variation	1. e4 e5 2. f4 exf4 3. Bc4 f5 4. Qe2 Qh4+ 5. Kd1 fxe4 6. Nc3 Kd8	https://lichess.org/OhecZNrR	12
King's Gambit Accepted: Orsini Gambit	1. e4 e5 2. f4 exf4 3. b3	https://lichess.org/TcSbHjx7	5
King's Gambit Accepted: Paris Gambit	1. e4 e5 2. f4 exf4 3. Ne2	https://lichess.org/KDRRLgQe	5
King's Gambit Accepted: Polerio Gambit	1. e4 e5 2. f4 exf4 3. d4	https://lichess.org/NMxb9AvJ	5
King's Gambit Accepted: Schurig Gambit 1	1. e4 e5 2. f4 exf4 3. Bb5	https://lichess.org/GaAwGa1Z	5
King's Gambit Accepted: Schurig Gambit 2	1. e4 e5 2. f4 exf4 3. Bd3	https://lichess.org/Ju1RXpun	5
King's Gambit Accepted: Stamma Gambit	1. e4 e5 2. f4 exf4 3. h4	https://lichess.org/Bo5XHLhL	5
King's Gambit Accepted: Tartakower Gambit	1. e4 e5 2. f4 exf4 3. Be2	https://lichess.org/m4Nm97Dq	5
