name.unique	san	url
Vienna Game: Mengarini Variation	1. e4 e5 2. Nc3 Nf6 3. a3	https://lichess.org/2qFsPXkv
Vienna Game: Mieses Variation	1. e4 e5 2. Nc3 Nf6 3. g3	https://lichess.org/eyn24wD0
Vienna Game: Mieses Variation, Erben Gambit	1. e4 e5 2. Nc3 Nf6 3. g3 d5 4. exd5 c6	https://lichess.org/DOuzwBh9
Vienna Game: Paulsen Variation, Pollock Gambit	1. e4 e5 2. Nc3 Nf6 3. g3 Bc5 4. Bg2 Nc6 5. Nge2 d5 6. exd5	https://lichess.org/9GmpxpI9
Vienna Game: Stanley Variation	1. e4 e5 2. Nc3 Nf6 3. Bc4	https://lichess.org/VQFYkzUc
Vienna Game: Stanley Variation, Eifel Gambit	1. e4 e5 2. Nc3 Nf6 3. Bc4 Bc5 4. Nge2 b5	https://lichess.org/dwBk8EvN
Vienna Game: Stanley Variation, Reversed Spanish	1. e4 e5 2. Nc3 Nf6 3. Bc4 Bb4	https://lichess.org/dOucHXjh
Vienna Game: Vienna Gambit 2	1. e4 e5 2. Nc3 Nf6 3. f4	https://lichess.org/KRCJGLfQ
Bishop's Opening: Boden-Kieseritzky Gambit	1. e4 e5 2. Nf3 Nf6 3. Bc4 Nxe4 4. Nc3	https://lichess.org/bPeGVOQo
Bishop's Opening: Boden-Kieseritzky Gambit, Lichtenhein Defense	1. e4 e5 2. Nf3 Nf6 3. Bc4 Nxe4 4. Nc3 d5	https://lichess.org/BdqHJCs5
Vienna Game: Adams' Gambit	1. e4 e5 2. Nc3 Nf6 3. Bc4 Nxe4 4. Qh5 Nd6 5. Bb3 Nc6 6. d4	https://lichess.org/1r1Wpb19
Vienna Game: Frankenstein-Dracula Variation	1. e4 e5 2. Nc3 Nf6 3. Bc4 Nxe4	https://lichess.org/3ZLRAYCR
Vienna Game: Stanley Variation, Alekhine Variation	1. e4 e5 2. Nc3 Nf6 3. Bc4 Nxe4 4. Qh5 Nd6 5. Bb3 Be7 6. Nf3 Nc6 7. Nxe5	https://lichess.org/gXxQJE9e
Vienna Game: Stanley Variation, Frankenstein-Dracula Variation	1. e4 e5 2. Nc3 Nf6 3. Bc4 Nxe4 4. Qh5 Nd6 5. Bb3 Nc6 6. Nb5 g6 7. Qf3 f5 8. Qd5 Qe7 9. Nxc7+ Kd8 10. Nxa8 b6	https://lichess.org/ZXq0bnoi
Vienna Game: Stanley Variation, Monster Declined	1. e4 e5 2. Nc3 Nf6 3. Bc4 Nxe4 4. Qh5 Nd6 5. Bb3 Be7	https://lichess.org/9Iqw7dMe
Bishop's Opening: Vienna Hybrid, Hromádka Variation	1. e4 e5 2. Nc3 Nc6 3. Bc4 Nf6 4. d3 Bb4 5. Ne2	https://lichess.org/uZfbVZn9
Vienna Game: Stanley Variation, Bronstein Gambit	1. e4 e5 2. Nc3 Nc6 3. Bc4 Nf6 4. f4 Nxe4 5. Nf3	https://lichess.org/Ou2O2YVu
Vienna Game: Stanley Variation, Three Knights Variation	1. e4 e5 2. Nc3 Nc6 3. Bc4 Nf6	https://lichess.org/32CL2DuO
Vienna Game: Heyde Variation	1. e4 e5 2. Nc3 Nf6 3. f4 d5 4. fxe5 Nxe4 5. Qf3 f5 6. d4	https://lichess.org/DuIifgV5
Vienna Game: Vienna Gambit, Bardeleben Variation	1. e4 e5 2. Nc3 Nf6 3. f4 d5 4. fxe5 Nxe4 5. Qf3 f5	https://lichess.org/5oKda1VG
Vienna Game: Vienna Gambit, Breyer Variation	1. e4 e5 2. Nc3 Nf6 3. f4 d5 4. fxe5 Nxe4 5. Nf3 Be7	https://lichess.org/mjFI2DlQ
Vienna Game: Vienna Gambit, Kaufmann Variation	1. e4 e5 2. Nc3 Nf6 3. f4 d5 4. fxe5 Nxe4 5. Nf3 Bg4 6. Qe2	https://lichess.org/ouCoBjq9
Vienna Game: Vienna Gambit, Main Line	1. e4 e5 2. Nc3 Nf6 3. f4 d5	https://lichess.org/TbQfHnEZ
Vienna Game: Vienna Gambit, Modern Variation	1. e4 e5 2. Nc3 Nf6 3. f4 d5 4. fxe5 Nxe4 5. d3	https://lichess.org/cs0ZfMwE
Vienna Game: Vienna Gambit, Paulsen Attack	1. e4 e5 2. Nc3 Nf6 3. f4 d5 4. fxe5 Nxe4 5. Qf3	https://lichess.org/SRtQzHa6
Vienna Game: Vienna Gambit, Steinitz Variation	1. e4 e5 2. Nc3 Nf6 3. f4 d5 4. d3	https://lichess.org/K2gi8Bin
Vienna Game: Vienna Gambit, Wurzburger Trap	1. e4 e5 2. Nc3 Nf6 3. f4 d5 4. fxe5 Nxe4 5. d3 Qh4+ 6. g3 Nxg3 7. Nf3 Qh5 8. Nxd5	https://lichess.org/DYREegHu
King's Gambit	1. e4 e5 2. f4	https://lichess.org/o2uGtVyy
King's Gambit Declined: Classical Variation 1	1. e4 e5 2. f4 Bc5	https://lichess.org/K9gxhOFT
King's Gambit Declined: Classical Variation 2	1. e4 e5 2. f4 Bc5 3. Nf3 d6 4. c3	https://lichess.org/xPDmL5pA
King's Gambit Declined: Classical Variation, Euwe Attack	1. e4 e5 2. f4 Bc5 3. Nf3 d6 4. c3 Bg4 5. fxe5 dxe5 6. Qa4+	https://lichess.org/zfmhzB68
King's Gambit Declined: Classical Variation, Rotlewi Countergambit	1. e4 e5 2. f4 Bc5 3. Nf3 d6 4. b4	https://lichess.org/oFTFEK3O
King's Gambit Declined: Classical Variation, Rubinstein Countergambit	1. e4 e5 2. f4 Bc5 3. Nf3 d6 4. c3 f5	https://lichess.org/PfF6ngTn
King's Gambit Declined: Classical, Hanham Variation	1. e4 e5 2. f4 Bc5 3. Nf3 d6 4. Nc3 Nd7	https://lichess.org/oWy8kHOQ
King's Gambit Declined: Classical, Réti Variation	1. e4 e5 2. f4 Bc5 3. Nf3 d6 4. c3 f5 5. fxe5 dxe5 6. d4 exd4 7. Bc4	https://lichess.org/xvTYyvfJ
King's Gambit Declined: Classical, Soldatenkov Variation	1. e4 e5 2. f4 Bc5 3. Nf3 d6 4. fxe5	https://lichess.org/kgjdsCz3
King's Gambit Declined: Classical, Svenonius Variation	1. e4 e5 2. Bc4 Nc6 3. Nc3 Nf6 4. d3 Bc5 5. f4 d6 6. Nf3 Bg4 7. h3 Bxf3 8. Qxf3 exf4	https://lichess.org/tqiaZCnd
King's Gambit Declined: Hobbs-Zilbermints Gambit	1. e4 e5 2. f4 Nc6 3. Nf3 g5 4. fxg5 h6	https://lichess.org/ekoHne8a
King's Gambit Declined: Keene Defense	1. e4 e5 2. f4 Qh4+ 3. g3 Qe7	https://lichess.org/a8U06jpZ
King's Gambit Declined: Keene's Defense 1	1. e4 e5 2. f4 Qh4+	https://lichess.org/QIXfoCnD
King's Gambit Declined: Keene's Defense 2	1. e4 e5 2. f4 Qh4+ 3. g3	https://lichess.org/LGdPVHLB
King's Gambit Declined: Mafia Defense	1. e4 c5 2. f4 e5	https://lichess.org/CWTYXnL3
King's Gambit Declined: Miles Defense	1. e4 e5 2. f4 Nc6 3. Nf3 f5	https://lichess.org/zBdnQat9
King's Gambit Declined: Norwalde Variation	1. e4 e5 2. f4 Qf6	https://lichess.org/QPEE5Phf
King's Gambit Declined: Norwalde Variation, Bücker Gambit	1. e4 e5 2. f4 Qf6 3. Nc3 Qxf4 4. Nf3 Bb4 5. Bc4	https://lichess.org/wXHdjdcj
King's Gambit Declined: Norwalde Variation, Schubert Variation	1. e4 e5 2. f4 Qf6 3. Nc3 Qxf4 4. d4	https://lichess.org/Qr5nq1Dp
King's Gambit Declined: Panteldakis Countergambit	1. e4 e5 2. f4 f5	https://lichess.org/w64GtQQg
King's Gambit Declined: Panteldakis Countergambit, Greco Variation	1. e4 e5 2. f4 f5 3. exf5 Qh4+	https://lichess.org/RVA8kzec
King's Gambit Declined: Panteldakis Countergambit, Pawn Sacrifice Line	1. e4 e5 2. f4 f5 3. exf5 exf4 4. Qh5+ g6 5. fxg6 Qe7+ 6. Kd1	https://lichess.org/Uxf7aRAd
King's Gambit Declined: Panteldakis Countergambit, Schiller's Defense	1. e4 e5 2. f4 f5 3. exf5 Bc5	https://lichess.org/HiJGECtk
King's Gambit Declined: Panteldakis Countergambit, Shirazi Line	1. e4 e5 2. f4 f5 3. exf5 exf4 4. Qh5+ Ke7	https://lichess.org/xft2AIwS
King's Gambit Declined: Panteldakis Countergambit, Symmetrical Variation	1. e4 e5 2. f4 f5 3. exf5 exf4 4. Nf3 d5 5. d4 Bd6 6. Bd3	https://lichess.org/QQu70J8c
King's Gambit Declined: Petrov's Defense	1. e4 e5 2. f4 Nf6	https://lichess.org/4829zdCw
King's Gambit Declined: Queen's Knight Defense	1. e4 e5 2. f4 Nc6	https://lichess.org/S5OJzUOT
King's Gambit Declined: Senechaud Countergambit	1. e4 e5 2. f4 Bc5 3. Nf3 g5	https://lichess.org/T8PHzfVm
King's Gambit Declined: Soller-Zilbermints Gambit	1. e4 e5 2. f4 f6 3. fxe5 Nc6	https://lichess.org/5feN1Od7
King's Gambit Declined: Zilbermints Double Gambit	1. e4 e5 2. f4 Nc6 3. Nf3 g5	https://lichess.org/pRVCA7Q2
King's Gambit: Zilbermints Double Countergambit	1. e4 e5 2. f4 g5	https://lichess.org/kJtbrRYx
King's Gambit Declined: Falkbeer Countergambit	1. e4 e5 2. f4 d5	https://lichess.org/yBkS6KJx
King's Gambit Declined: Falkbeer Countergambit Accepted	1. e4 e5 2. f4 d5 3. exd5	https://lichess.org/6NzGc7ra
King's Gambit Declined: Falkbeer Countergambit, Anderssen Attack	1. e4 e5 2. f4 d5 3. exd5 e4 4. Bb5+	https://lichess.org/t2pO3edJ
King's Gambit Declined: Falkbeer Countergambit, Blackburne Attack	1. e4 e5 2. f4 d5 3. Nf3	https://lichess.org/pLRxqqoN
King's Gambit Declined: Falkbeer Countergambit, Charousek Gambit 1	1. e4 e5 2. f4 d5 3. exd5 e4 4. d3	https://lichess.org/gd4IC8OR
King's Gambit Declined: Falkbeer Countergambit, Charousek Gambit, Morphy Defense	1. e4 e5 2. Nc3 Nf6 3. f4 d5 4. exd5 e4 5. d3 Bb4 6. Bd2 e3	https://lichess.org/OQCGDg6C
King's Gambit Declined: Falkbeer Countergambit, Hinrichsen Gambit	1. e4 e5 2. f4 d5 3. d4	https://lichess.org/1ZP37W22
King's Gambit Declined: Falkbeer Countergambit, Miles Gambit	1. e4 e5 2. f4 d5 3. exd5 Bc5	https://lichess.org/DA5rRxWF
King's Gambit Declined: Falkbeer Countergambit, Milner-Barry Variation	1. e4 e5 2. f4 d5 3. Nc3	https://lichess.org/XFYJEEYD
King's Gambit Declined: Falkbeer Countergambit, Modern Transfer	1. e4 e5 2. f4 d5 3. exd5 exf4	https://lichess.org/kFyc7Rkt
King's Gambit Declined: Falkbeer Countergambit, Nimzowitsch-Marshall Countergambit	1. e4 e5 2. f4 d5 3. exd5 c6	https://lichess.org/czjO0c8K
King's Gambit Declined: Falkbeer Countergambit, Pickler Gambit	1. e4 e5 2. f4 d5 3. exd5 c6 4. dxc6 Bc5	https://lichess.org/hXviRxVX
King's Gambit Declined: Falkbeer Countergambit, Rubinstein Variation	1. e4 e5 2. f4 d5 3. exd5 e4 4. Nc3 Nf6 5. Qe2	https://lichess.org/K07hLYms
King's Gambit Declined: Falkbeer Countergambit, Staunton Line	1. e4 e5 2. f4 d5 3. exd5 e4	https://lichess.org/eBHPoysY
Van Geet Opening: Grünfeld Defense, Steiner Gambit	1. e4 e5 2. f4 d5 3. Nc3 dxe4 4. Nxe4	https://lichess.org/Mj1l3Mlj
King's Gambit Declined: Falkbeer Countergambit, Alapin Variation	1. e4 e5 2. f4 d5 3. exd5 e4 4. d3 Nf6 5. dxe4 Nxe4 6. Nf3 Bc5 7. Qe2 Bf2+ 8. Kd1 Qxd5+ 9. Nfd2	https://lichess.org/bD0ZARv9
King's Gambit Declined: Falkbeer Countergambit, Charousek Gambit 2	1. e4 e5 2. f4 d5 3. exd5 e4 4. d3 Nf6 5. dxe4 Nxe4 6. Qe2	https://lichess.org/P55kozCl
King's Gambit Declined: Falkbeer Countergambit, Charousek Gambit Accepted	1. e4 e5 2. f4 d5 3. exd5 e4 4. d3 Nf6 5. dxe4	https://lichess.org/21eJOaos
King's Gambit Declined: Falkbeer Countergambit, Charousek Gambit, Keres Variation	1. e4 e5 2. f4 d5 3. exd5 e4 4. d3 Nf6 5. Nd2	https://lichess.org/1DJrIZ6V
King's Gambit Declined: Falkbeer Countergambit, Charousek Gambit, Main Line	1. e4 e5 2. f4 d5 3. exd5 e4 4. d3 Nf6 5. dxe4 Nxe4 6. Nf3 Bc5 7. Qe2 Bf5	https://lichess.org/Xd7uBY3q
King's Gambit Declined: Falkbeer Countergambit, Charousek Gambit, Old Line	1. e4 e5 2. f4 d5 3. exd5 e4 4. d3 Nf6 5. Qe2	https://lichess.org/TPIknLfk
King's Gambit Declined: Falkbeer Countergambit, Charousek Variation	1. e4 e5 2. f4 d5 3. exd5 e4 4. d3 Nf6 5. dxe4 Nxe4 6. Qe2 Qxd5 7. Nd2 f5 8. g4	https://lichess.org/5cBsIZHq
King's Gambit Declined: Falkbeer Countergambit, Tarrasch Variation	1. e4 e5 2. f4 d5 3. exd5 e4 4. d3 Nf6 5. dxe4 Nxe4 6. Nf3 Bc5 7. Qe2 Bf5 8. g4 O-O	https://lichess.org/vQZHJOv4
King's Gambit Accepted	1. e4 e5 2. f4 exf4	https://lichess.org/usaNrQpp
King's Gambit Accepted: Basman Gambit	1. e4 e5 2. f4 exf4 3. Qe2	https://lichess.org/AswLe4EF
King's Gambit Accepted: Bishop's Gambit	1. e4 e5 2. f4 exf4 3. Bc4	https://lichess.org/36TLsXMe
King's Gambit Accepted: Bishop's Gambit, Anderssen Defense	1. e4 e5 2. f4 exf4 3. Bc4 g5	https://lichess.org/IeTQxjI2
King's Gambit Accepted: Bishop's Gambit, Anderssen Variation	1. e4 e5 2. f4 exf4 3. Bc4 d5 4. Bxd5 c6	https://lichess.org/kT1mzaXG
King's Gambit Accepted: Bishop's Gambit, Bledow Countergambit	1. e4 e5 2. f4 exf4 3. Bc4 d5 4. Bxd5 Nf6	https://lichess.org/mteVPDYZ
King's Gambit Accepted: Bishop's Gambit, Bledow Variation	1. e4 e5 2. f4 exf4 3. Bc4 d5	https://lichess.org/G3V6ZC2Y
King's Gambit Accepted: Bishop's Gambit, Boden Variation	1. e4 e5 2. f4 exf4 3. Bc4 Qh4+ 4. Kf1 Nc6	https://lichess.org/5b0DX3GL
King's Gambit Accepted: Bishop's Gambit, Bogoljubov Defense	1. e4 e5 2. f4 exf4 3. Bc4 Nf6 4. Nc3 c6	https://lichess.org/oig4IOoV
King's Gambit Accepted: Bishop's Gambit, Bogoljubov Variation	1. e4 e5 2. f4 exf4 3. Bc4 Nf6 4. Nc3	https://lichess.org/qzvVllwW
King's Gambit Accepted: Bishop's Gambit, Boren-Svenonius Variation	1. e4 e5 2. f4 exf4 3. Bc4 d5 4. Bxd5 Qh4+ 5. Kf1 Bd6	https://lichess.org/nKbTcoMR
King's Gambit Accepted: Bishop's Gambit, Bryan Countergambit	1. e4 e5 2. f4 exf4 3. Bc4 Qh4+ 4. Kf1 b5	https://lichess.org/BKBOSZV2
King's Gambit Accepted: Bishop's Gambit, Chigorin's Attack	1. e4 e5 2. f4 exf4 3. Bc4 Qh4+ 4. Kf1 d5 5. Bxd5 g5 6. g3	https://lichess.org/7fYP30cP
King's Gambit Accepted: Bishop's Gambit, Classical Defense	1. e4 e5 2. f4 exf4 3. Bc4 Qh4+ 4. Kf1 Ne7 5. Nc3 g5 6. d4 Bg7	https://lichess.org/T9MfKU5f
King's Gambit Accepted: Bishop's Gambit, Classical Defense, Cozio Attack	1. e4 e5 2. f4 exf4 3. Bc4 Qh4+ 4. Kf1 g5 5. Qf3	https://lichess.org/cyugr9y3
King's Gambit Accepted: Bishop's Gambit, Cozio Defense	1. e4 e5 2. f4 exf4 3. Bc4 Nf6	https://lichess.org/uXpkKMOK
King's Gambit Accepted: Bishop's Gambit, Cozio Variation	1. e4 e5 2. f4 exf4 3. Bc4 Qh4+ 4. Kf1 d6	https://lichess.org/wzB31MgY
King's Gambit Accepted: Bishop's Gambit, First Jaenisch Variation	1. e4 e5 2. f4 exf4 3. Bc4 Qh4+ 4. Kf1 Nf6	https://lichess.org/52eprMYQ
King's Gambit Accepted: Bishop's Gambit, Fraser Variation	1. e4 e5 2. f4 exf4 3. Bc4 Qh4+ 4. Kf1 g5 5. Nc3 Bg7 6. g3 fxg3 7. Qf3	https://lichess.org/c489GU4c
King's Gambit Accepted: Bishop's Gambit, Gianutio Gambit	1. e4 e5 2. f4 exf4 3. Bc4 f5	https://lichess.org/OtXLhqy9
King's Gambit Accepted: Bishop's Gambit, Greco Variation	1. e4 e5 2. f4 exf4 3. Bc4 Qh4+ 4. Kf1 Bc5	https://lichess.org/XGlF4NlG
King's Gambit Accepted: Bishop's Gambit, Grimm Attack	1. e4 e5 2. f4 exf4 3. Bc4 Qh4+ 4. Kf1 g5 5. Nc3 Bg7 6. d4 d6 7. e5	https://lichess.org/OnEcal5A
King's Gambit Accepted: Bishop's Gambit, Kieseritzky Gambit	1. e4 e5 2. f4 exf4 3. Bc4 b5	https://lichess.org/vs4oNDP1
King's Gambit Accepted: Bishop's Gambit, Lopez Defense	1. e4 e5 2. f4 exf4 3. Bc4 c6	https://lichess.org/sDmqGeAi
King's Gambit Accepted: Bishop's Gambit, Lopez Variation	1. e4 e5 2. f4 exf4 3. Bc4 Qh4+ 4. Kf1 g5	https://lichess.org/6b9ByVmH
King's Gambit Accepted: Bishop's Gambit, Maurian Defense	1. e4 e5 2. f4 exf4 3. Bc4 Nc6	https://lichess.org/og95H5In
King's Gambit Accepted: Bishop's Gambit, McDonnell Attack 1	1. e4 e5 2. f4 exf4 3. Bc4 Qh4+ 4. Kf1 g5 5. Nc3 Bg7 6. d4 Ne7 7. g3	https://lichess.org/7OaB6gLP
King's Gambit Accepted: Bishop's Gambit, McDonnell Attack 2	1. e4 e5 2. f4 exf4 3. Bc4 Qh4+ 4. Kf1 g5 5. Nc3 Bg7 6. g3	https://lichess.org/jpOIsVcL
King's Gambit Accepted: Bishop's Gambit, Paulsen Attack	1. e4 e5 2. f4 exf4 3. Bc4 Nf6 4. Nc3 Bb4 5. e5	https://lichess.org/ssWyRoS2
King's Gambit Accepted: Bishop's Gambit, Steinitz Defense	1. e4 e5 2. f4 exf4 3. Bc4 Ne7	https://lichess.org/s0naKws7
King's Gambit Accepted: Breyer Gambit	1. e4 e5 2. f4 exf4 3. Qf3	https://lichess.org/RDznGaND
King's Gambit Accepted: Carrera Gambit	1. e4 e5 2. f4 exf4 3. Qh5	https://lichess.org/6MREgIc0
King's Gambit Accepted: Dodo Variation	1. e4 e5 2. f4 exf4 3. Qg4	https://lichess.org/9iTw3Zj2
King's Gambit Accepted: Eisenberg Variation	1. e4 e5 2. f4 exf4 3. Nh3	https://lichess.org/SK606kWh
King's Gambit Accepted: Gaga Gambit	1. e4 e5 2. f4 exf4 3. g3	https://lichess.org/N9zwrDLt
King's Gambit Accepted: Lopez-Gianutio Countergambit, Hein Variation	1. e4 e5 2. f4 exf4 3. Bc4 f5 4. Qe2 Qh4+ 5. Kd1 fxe4 6. Nc3 Kd8	https://lichess.org/OhecZNrR
King's Gambit Accepted: Orsini Gambit	1. e4 e5 2. f4 exf4 3. b3	https://lichess.org/TcSbHjx7
King's Gambit Accepted: Paris Gambit	1. e4 e5 2. f4 exf4 3. Ne2	https://lichess.org/KDRRLgQe
King's Gambit Accepted: Polerio Gambit	1. e4 e5 2. f4 exf4 3. d4	https://lichess.org/NMxb9AvJ
King's Gambit Accepted: Schurig Gambit 1	1. e4 e5 2. f4 exf4 3. Bb5	https://lichess.org/GaAwGa1Z
King's Gambit Accepted: Schurig Gambit 2	1. e4 e5 2. f4 exf4 3. Bd3	https://lichess.org/Ju1RXpun
King's Gambit Accepted: Stamma Gambit	1. e4 e5 2. f4 exf4 3. h4	https://lichess.org/Bo5XHLhL
King's Gambit Accepted: Tartakower Gambit	1. e4 e5 2. f4 exf4 3. Be2	https://lichess.org/m4Nm97Dq
King's Gambit Accepted: Tartakower Gambit, Weiss Defense	1. e4 e5 2. f4 exf4 3. Be2 f5 4. exf5 d6	https://lichess.org/Ho7YAFkD
King's Gambit Accepted: Tumbleweed	1. e4 e5 2. f4 exf4 3. Kf2	https://lichess.org/5L2PsOMN
Van Geet Opening: Nowokunski Gambit	1. e4 e5 2. f4 exf4 3. Nc3	https://lichess.org/gAeTEo5O
King's Gambit Accepted: Becker Defense	1. e4 e5 2. f4 exf4 3. Nf3 h6	https://lichess.org/FtLFsS1y
King's Gambit Accepted: Bonsch-Osmolovsky Variation	1. e4 e5 2. f4 exf4 3. Nf3 Ne7	https://lichess.org/fMXj8iiJ
King's Gambit Accepted: Fischer Defense	1. e4 e5 2. f4 exf4 3. Nf3 d6	https://lichess.org/pbe3Cjyh
King's Gambit Accepted: Fischer Defense, Schulder Gambit	1. e4 e5 2. f4 exf4 3. Nf3 d6 4. b4	https://lichess.org/kwESX6Vc
King's Gambit Accepted: Fischer Defense, Spanish Variation	1. e4 e5 2. f4 exf4 3. Nf3 d6 4. d4 Nf6 5. Bd3	https://lichess.org/b82Avea1
King's Gambit Accepted: Gianutio Countergambit	1. e4 e5 2. f4 exf4 3. Nf3 f5	https://lichess.org/tqmho3EZ
King's Gambit Accepted: Greco Gambit 1	1. e4 e5 2. f4 exf4 3. Nf3 d6 4. Bc4 h6 5. d4 g5 6. h4 Bg7	https://lichess.org/f4RT3k4e
King's Gambit Accepted: King Knight's Gambit 1	1. e4 e5 2. f4 exf4 3. Nf3 g5	https://lichess.org/aI8awDhx
King's Gambit Accepted: King's Knight Gambit 1	1. e4 e5 2. f4 exf4 3. Nf3	https://lichess.org/afsoEREb
King's Gambit Accepted: MacLeod Defense	1. e4 e5 2. f4 exf4 3. Nf3 Nc6	https://lichess.org/zfUp69Cq
King's Gambit Accepted: Schallopp Defense	1. e4 e5 2. f4 exf4 3. Nf3 Nf6	https://lichess.org/Vo4xb3lT
King's Gambit Accepted: Schallopp Defense, Tashkent Attack	1. e4 e5 2. f4 exf4 3. Nf3 Nf6 4. e5 Nh5 5. g4	https://lichess.org/yu3Fn13W
King's Gambit Accepted: Cunningham Defense	1. e4 e5 2. f4 exf4 3. Nf3 Be7	https://lichess.org/hGgjpZMo
King's Gambit Accepted: Cunningham Defense, Bertin Gambit 1	1. e4 e5 2. f4 exf4 3. Nf3 Be7 4. Bc4 Bh4+ 5. g3	https://lichess.org/lAWqvgP9
King's Gambit Accepted: Cunningham Defense, Bertin Gambit 2	1. e4 e5 2. f4 exf4 3. Nf3 Be7 4. Bc4 Bh4+ 5. g3 fxg3 6. O-O gxh2+ 7. Kh1	https://lichess.org/DsVzkpET
King's Gambit Accepted: Cunningham Defense, McCormick Defense	1. e4 e5 2. f4 exf4 3. Nf3 Be7 4. Bc4 Nf6	https://lichess.org/HurA74zc
King's Gambit Accepted: Abbazia Defense	1. e4 e5 2. f4 exf4 3. Nf3 d5 4. exd5 Nf6	https://lichess.org/hnXnNYDm
King's Gambit Accepted: Abbazia Defense, Main Line	1. e4 e5 2. f4 exf4 3. Nf3 d5 4. exd5 Nf6 5. Bb5+ c6 6. dxc6 bxc6 7. Bc4 Nd5	https://lichess.org/PrmEoRoq
King's Gambit Accepted: Modern Defense 1	1. e4 e5 2. f4 exf4 3. Nf3 d5	https://lichess.org/GoVsFrwD
King's Gambit Accepted: Modern Defense 2	1. e4 e5 2. f4 exf4 3. Nf3 d5 4. exd5	https://lichess.org/lM5lx18A
King's Gambit Accepted: Australian Gambit	1. e4 e5 2. f4 exf4 3. Nf3 g5 4. Bc4 g4 5. h4	https://lichess.org/Yh9gCrAS
King's Gambit Accepted: Blachly Gambit	1. e4 e5 2. f4 exf4 3. Nf3 Nc6 4. Bc4 g5	https://lichess.org/dcgeGVRl
King's Gambit Accepted: Double Muzio Gambit	1. e4 e5 2. f4 exf4 3. Nf3 g5 4. Bc4 g4 5. O-O gxf3 6. Qxf3 Qf6 7. e5 Qxe5 8. Bxf7+	https://lichess.org/LiB8aM6J
King's Gambit Accepted: Double Muzio Gambit, Baldwin Gambit	1. e4 e5 2. f4 exf4 3. Nf3 g5 4. Bc4 g4 5. O-O gxf3 6. Qxf3 Qf6 7. Nc3 Qd4+ 8. Kh1 Qxc4 9. Nd5	https://lichess.org/C0vFu3KG
King's Gambit Accepted: Double Muzio Gambit, Bello Gambit	1. e4 e5 2. f4 exf4 3. Nf3 g5 4. Bc4 g4 5. O-O gxf3 6. Qxf3 Qf6 7. Nc3	https://lichess.org/yDIYrxol
King's Gambit Accepted: Double Muzio Gambit, Paulsen Defense	1. e4 e5 2. f4 exf4 3. Nf3 g5 4. Bc4 g4 5. O-O gxf3 6. Qxf3 Qf6 7. e5 Qxe5 8. d3 Bh6 9. Nc3 Ne7 10. Bd2 Nbc6 11. Rae1	https://lichess.org/or7d7NiJ
King's Gambit Accepted: Double Muzio Gambit, Young Gambit	1. e4 e5 2. f4 exf4 3. Nf3 g5 4. Bc4 g4 5. O-O gxf3 6. Qxf3 Qf6 7. Bxf7+ Kxf7 8. d4 Qxd4+ 9. Be3 Qf6 10. Nc3 fxe3	https://lichess.org/e5ojUH9n
King's Gambit Accepted: Ghulam-Kassim Gambit 1	1. e4 e5 2. f4 exf4 3. Nf3 g5 4. Bc4 g4 5. d4	https://lichess.org/a2ng5swx
King's Gambit Accepted: Ghulam-Kassim Gambit 2	1. e4 e5 2. f4 exf4 3. Nf3 g5 4. Bc4 g4 5. d4 gxf3 6. Qxf3	https://lichess.org/TfzImuGi
King's Gambit Accepted: King's Knight Gambit 2	1. e4 e5 2. f4 exf4 3. Nf3 g5 4. Bc4	https://lichess.org/MbO25473
King's Gambit Accepted: Kotov Gambit	1. e4 e5 2. f4 exf4 3. Nf3 g5 4. Bc4 g4 5. d4 gxf3 6. Bxf4	https://lichess.org/Ddn2PNrV
King's Gambit Accepted: Lolli Gambit	1. e4 e5 2. f4 exf4 3. Nf3 g5 4. Bc4 g4 5. Bxf7+	https://lichess.org/CE5URS6U
King's Gambit Accepted: Lolli Gambit, Young Variation	1. e4 e5 2. f4 exf4 3. Nf3 g5 4. Bc4 g4 5. Bxf7+ Kxf7 6. O-O gxf3 7. Qxf3 Qf6 8. d4 Qxd4+ 9. Be3 Qf6 10. Nc3	https://lichess.org/v7qx7ilk
King's Gambit Accepted: McDonnell Gambit	1. e4 e5 2. f4 exf4 3. Nf3 g5 4. Bc4 g4 5. Nc3	https://lichess.org/piuB5WFk
King's Gambit Accepted: Middleton Countergambit	1. e4 e5 2. f4 exf4 3. Nf3 g5 4. Bc4 d6 5. O-O Bg4 6. h3 h5 7. hxg4 hxg4	https://lichess.org/9OxF4DCa
King's Gambit Accepted: Muzio Gambit Accepted, From's Defense	1. e4 e5 2. f4 exf4 3. Nf3 g5 4. Bc4 g4 5. O-O gxf3 6. Qxf3 Qe7	https://lichess.org/li7ILLJu
King's Gambit Accepted: Muzio Gambit, Brentano Defense	1. e4 e5 2. f4 exf4 3. Nf3 g5 4. Bc4 g4 5. O-O d5	https://lichess.org/9Lbc3iqe
King's Gambit Accepted: Muzio Gambit, Holloway Defense	1. e4 e5 2. f4 exf4 3. Nf3 g5 4. Bc4 g4 5. O-O gxf3 6. Qxf3 Nc6	https://lichess.org/0it9Bnmu
King's Gambit Accepted: Muzio Gambit, Kling and Horwitz Counterattack	1. e4 e5 2. f4 exf4 3. Nf3 g5 4. Bc4 g4 5. O-O Qe7	https://lichess.org/Vc6sWXEA
